TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Correct	Sorted	Time
0	0	redraiment/jactiverecord	SeqTest	testCommaList	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR"",""STR""),""STR""));"	"assertEquals(""STR"",FOCAL+""STR"");"	0	0	58.59268522262573
1	0	redraiment/jactiverecord	TSqlBuilderTest	testWhere	"assertEquals(""STR"",sql.toString());"	assertTrue(true);	0	0	42.62616300582886
1	1	/	TSqlBuilderTest	testWhere	"assertEquals(""STR"",sql.toString());"	assertArrayEquals(newint[]{1,2,3},newint[]{1,2,3});	0	0	42.62616300582886
1	2	/	TSqlBuilderTest	testWhere	"assertEquals(""STR"",sql.toString());"	assertNull(null);	0	0	42.62616300582886
1	3	/	TSqlBuilderTest	testWhere	"assertEquals(""STR"",sql.toString());"	assertNotSame(object1,object2);	0	0	42.62616300582886
1	4	/	TSqlBuilderTest	testWhere	"assertEquals(""STR"",sql.toString());"	???;	0	0	42.62616300582886
1	5	/	TSqlBuilderTest	testWhere	"assertEquals(""STR"",sql.toString());"	assertSame(object1,object2);	0	0	42.62616300582886
1	6	/	TSqlBuilderTest	testWhere	"assertEquals(""STR"",sql.toString());"	assertFalse(false);	0	0	42.62616300582886
2	0	redraiment/jactiverecord	TSqlBuilderTest	testSort	"assertEquals(""STR"",sql.toString());"	"assertArrayEquals(newString[]{""STR""},sql.getTables());"	0	0	45.445918798446655
2	1	/	TSqlBuilderTest	testSort	"assertEquals(""STR"",sql.toString());"	"assertFalse(sql.toString().endsWith(""STR""));"	0	0	45.445918798446655
2	2	/	TSqlBuilderTest	testSort	"assertEquals(""STR"",sql.toString());"	"assertTrue(sql.toString().contains(""STR""));"	0	0	45.445918798446655
2	3	/	TSqlBuilderTest	testSort	"assertEquals(""STR"",sql.toString());"	"assertNotEquals(""STR"",sql.toString());"	0	0	45.445918798446655
2	4	/	TSqlBuilderTest	testSort	"assertEquals(""STR"",sql.toString());"	"assertNotSame(""STR"",sql.getTables()[0]);"	0	0	45.445918798446655
2	5	/	TSqlBuilderTest	testSort	"assertEquals(""STR"",sql.toString());"	assertNotNull(sql);	0	0	45.445918798446655
