TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Correct	Sorted	Time
0	0	basis-technology-corp/tcl-regex-java	ColorMapTest	testEmpty	assertEquals(Constants.WHITE,runtime(cm).getcolor('a'));	assertNotEquals(0,cm.getColorMapSize());	0	0	96.03056311607361
0	1	/	ColorMapTest	testEmpty	assertEquals(Constants.WHITE,runtime(cm).getcolor('a'));	assertNotEquals(cm.getcolor('a'),cm.getcolor('b'));	0	0	96.03056311607361
0	2	/	ColorMapTest	testEmpty	assertEquals(Constants.WHITE,runtime(cm).getcolor('a'));	assertTrue(cm.getColorMap().isEmpty());	0	0	96.03056311607361
0	3	/	ColorMapTest	testEmpty	assertEquals(Constants.WHITE,runtime(cm).getcolor('a'));	assertNotNull(cm.getcolor('a'));	0	0	96.03056311607361
0	4	/	ColorMapTest	testEmpty	assertEquals(Constants.WHITE,runtime(cm).getcolor('a'));	assertEquals(nfa.size(),cm.getColorMapSize());	0	0	96.03056311607361
0	5	/	ColorMapTest	testEmpty	assertEquals(Constants.WHITE,runtime(cm).getcolor('a'));	assertFalse(cm.getColorMap().containsValue(0));	0	0	96.03056311607361
0	6	/	ColorMapTest	testEmpty	assertEquals(Constants.WHITE,runtime(cm).getcolor('a'));	assertTrue(cm.getcolor('a')>0);	0	0	96.03056311607361
0	7	/	ColorMapTest	testEmpty	assertEquals(Constants.WHITE,runtime(cm).getcolor('a'));	assertEquals(expected,actual);	0	0	96.03056311607361
0	8	/	ColorMapTest	testEmpty	assertEquals(Constants.WHITE,runtime(cm).getcolor('a'));	assertTrue(cm.getColorMap().containsKey('b'));	0	0	96.03056311607361
0	9	/	ColorMapTest	testEmpty	assertEquals(Constants.WHITE,runtime(cm).getcolor('a'));	assertNull(cm.getcolor('z'));	0	0	96.03056311607361
1	0	basis-technology-corp/tcl-regex-java	MatcherTest	reset	assertTrue(matcher.find());	assertNotEquals(true,matcher.find());	0	0	83.02560210227966
1	1	/	MatcherTest	reset	assertTrue(matcher.find());	assertEquals(false,matcher.find());	0	0	83.02560210227966
1	2	/	MatcherTest	reset	assertTrue(matcher.find());	assertArrayEquals(newboolean[]{true},newboolean[]{matcher.find()});	0	0	83.02560210227966
1	3	/	MatcherTest	reset	assertTrue(matcher.find());	assertSame(false,matcher.find());	0	0	83.02560210227966
1	4	/	MatcherTest	reset	assertTrue(matcher.find());	assertNotSame(true,matcher.find());	0	0	83.02560210227966
1	5	/	MatcherTest	reset	assertTrue(matcher.find());	assertNotEquals(null,matcher.find());	0	0	83.02560210227966
1	6	/	MatcherTest	reset	assertTrue(matcher.find());	assertFalse(matcher.find());	0	0	83.02560210227966
1	7	/	MatcherTest	reset	assertTrue(matcher.find());	assertNotNull(matcher.find());	0	0	83.02560210227966
1	8	/	MatcherTest	reset	assertTrue(matcher.find());	assertNull(matcher.find());	0	0	83.02560210227966
1	9	/	MatcherTest	reset	assertTrue(matcher.find());	assertTrue(matcher.find());	1	0	83.02560210227966
2	0	orientechnologies/orientdb	OVarIntSerializerTest	serializePositive	assertEquals(OVarIntSerializer.readAsLong(bytes),20432343l);	assertEquals(20432343L,OVarIntSerializer.readAsLong(bytes));	0	0	726.9542388916016
2	1	/	OVarIntSerializerTest	serializePositive	assertEquals(OVarIntSerializer.readAsLong(bytes),20432343l);	assertNotNull(OVarIntSerializer.readAsLong(bytes));	0	0	726.9542388916016
2	2	/	OVarIntSerializerTest	serializePositive	assertEquals(OVarIntSerializer.readAsLong(bytes),20432343l);	assertNotEquals(0L,OVarIntSerializer.readAsLong(bytes));	0	0	726.9542388916016
2	3	/	OVarIntSerializerTest	serializePositive	assertEquals(OVarIntSerializer.readAsLong(bytes),20432343l);	assertNull(null);	0	0	726.9542388916016
