TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Time	Corr	Incorr	BuildErr	RunErr	TestFailure
0	0	nidi3/graphviz-java	RecordsTest	rec	"assertEquals(""STR"",Records.rec(""STR""));"	"assertEquals(""STR"",""STR"");"	24.47908091545105	0	1	1	0	0
	1	/	RecordsTest	rec	"assertEquals(""STR"",Records.rec(""STR""));"	"assertNotEquals(""STR"",""STR"");"	23.53038787841797	0	1	1	0	0
	2	/	RecordsTest	rec	"assertEquals(""STR"",Records.rec(""STR""));"	"assertNotNull(""STR"");"	22.914201021194458	0	1	1	0	0
	3	/	RecordsTest	rec	"assertEquals(""STR"",Records.rec(""STR""));"	"assertTrue(""STR"");"	24.14594578742981	0	1	1	0	0
	4	/	RecordsTest	rec	"assertEquals(""STR"",Records.rec(""STR""));"	"assertNotSame(""STR"",""STR"",""STR"");"	24.4134042263031	0	1	1	0	0
	5	/	RecordsTest	rec	"assertEquals(""STR"",Records.rec(""STR""));"	"assertTrue(""STR"");"	23.903236150741577	0	1	1	0	0
	6	/	RecordsTest	rec	"assertEquals(""STR"",Records.rec(""STR""));"	"assertFalse(""STR"");"	23.43080711364746	0	1	1	0	0
	7	/	RecordsTest	rec	"assertEquals(""STR"",Records.rec(""STR""));"	"assertNotEquals(""STR"",""STR"");"	22.799686193466187	0	1	1	0	0
	8	/	RecordsTest	rec	"assertEquals(""STR"",Records.rec(""STR""));"	"assertEquals(""STR"",""STR"");"	24.185622930526733	0	1	1	0	0
	9	/	RecordsTest	rec	"assertEquals(""STR"",Records.rec(""STR""));"	"assertThrows(IllegalArgumentException.class,""STR"");"	24.635415077209473	0	1	1	0	0
0	0	cucumber-ltd/cucumber-pro-plugin-jvm	CiEnvironmentTest	recognises_tfs	"assertEquals(""STR"",CIEnvironment.detect(env).getCiName());"	"assertNotNull(""STR"");"	10.773514986038208	0	1	1	0	0
	1	/	CiEnvironmentTest	recognises_tfs	"assertEquals(""STR"",CIEnvironment.detect(env).getCiName());"	"assertEquals(""STR"",""STR"");"	12.470991134643555	0	1	1	0	0
	2	/	CiEnvironmentTest	recognises_tfs	"assertEquals(""STR"",CIEnvironment.detect(env).getCiName());"	"assertTrue(""STR"");"	12.426652908325195	0	1	1	0	0
	3	/	CiEnvironmentTest	recognises_tfs	"assertEquals(""STR"",CIEnvironment.detect(env).getCiName());"	"assertNotEquals(""STR"",""STR"");"	13.148372888565063	0	1	1	0	0
	4	/	CiEnvironmentTest	recognises_tfs	"assertEquals(""STR"",CIEnvironment.detect(env).getCiName());"	assertTrue(env.size()>0);	11.589722156524658	0	1	1	0	0
	5	/	CiEnvironmentTest	recognises_tfs	"assertEquals(""STR"",CIEnvironment.detect(env).getCiName());"	assertFalse(env.isEmpty());	11.069145679473877	0	1	1	0	0
	6	/	CiEnvironmentTest	recognises_tfs	"assertEquals(""STR"",CIEnvironment.detect(env).getCiName());"	assertNotNull(env);	10.68393325805664	0	1	1	0	0
	7	/	CiEnvironmentTest	recognises_tfs	"assertEquals(""STR"",CIEnvironment.detect(env).getCiName());"	"assertTrue(""STR"");"	11.71826696395874	0	1	1	0	0
	8	/	CiEnvironmentTest	recognises_tfs	"assertEquals(""STR"",CIEnvironment.detect(env).getCiName());"	"assertNotEquals(null,""STR"");"	11.37448501586914	0	1	1	0	0
	9	/	CiEnvironmentTest	recognises_tfs	"assertEquals(""STR"",CIEnvironment.detect(env).getCiName());"	"assertSame(""STR"",""STR"");"	12.46511173248291	0	1	1	0	0
1	0	cucumber-ltd/cucumber-pro-plugin-jvm	ConfigTest	has_yaml_representation	"assertEquals(expected,config.toYaml(""STR""));"	"assertEquals(expected,""STR"");"	11.280017137527466	0	1	1	0	0
	1	/	ConfigTest	has_yaml_representation	"assertEquals(expected,config.toYaml(""STR""));"	"assertNotNull(""STR"");"	11.51629900932312	0	1	1	0	0
	2	/	ConfigTest	has_yaml_representation	"assertEquals(expected,config.toYaml(""STR""));"	"assertTrue(""STR"");"	11.291895151138306	0	1	1	0	0
	3	/	ConfigTest	has_yaml_representation	"assertEquals(expected,config.toYaml(""STR""));"	"assertTrue(""STR"");"	13.800180196762085	0	1	1	0	0
