TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Time	Corr	Incorr	BuildErr	RunErr	TestFailure
0	3	/	DevUtilTest	testGetFileFromConfigDirectory	assertTrue(configFile.exists());	assertNull(configFile);	41.42532181739807	0	1	1	0	0
0	0	nidi3/graphviz-java	RecordsTest	of	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.of(""STR"",""STR"",""STR""));"	???;	66.42994379997253	0	1	1	0	0
	1	/	RecordsTest	of	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.of(""STR"",""STR"",""STR""));"	assertEquals()`:);	27.618650913238525	0	1	1	0	0
	2	/	RecordsTest	of	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.of(""STR"",""STR"",""STR""));"	assertTrue()`?Here'sthegeneratedcode:);	26.158489227294922	0	1	1	0	0
	3	/	RecordsTest	of	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.of(""STR"",""STR"",""STR""));"	assertNotNull()`:);	26.029899835586548	0	1	1	0	0
	4	/	RecordsTest	of	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.of(""STR"",""STR"",""STR""));"	assertNotNull(attributes);	72.943106174469	0	1	1	0	0
	5	/	RecordsTest	of	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.of(""STR"",""STR"",""STR""));"	"assertEquals(""STR"",attr(""STR"",""STR""),attrs.get(ForNode.at(""STR"")).orElse(null));"	74.05047821998596	0	1	1	0	0
	6	/	RecordsTest	of	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.of(""STR"",""STR"",""STR""));"	???;	55.2723970413208	0	1	1	0	0
	7	/	RecordsTest	of	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.of(""STR"",""STR"",""STR""));"	assertEquals(expectedValue,actualValue);	56.53468108177185	0	1	1	0	0
	8	/	RecordsTest	of	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.of(""STR"",""STR"",""STR""));"	???;	67.11167407035828	0	1	1	0	0
	20	/	RecordsTest	of	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.of(""STR"",""STR"",""STR""));"	assertNotEquals(``,org.hamcrest.Matchers.equalToAttributes());	71.6339840888977	0	1	1	0	0
	21	/	RecordsTest	of	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.of(""STR"",""STR"",""STR""));"	???;	178.28644800186157	0	1	1	0	0
	23	/	RecordsTest	of	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",""STR"")),Records.of(""STR"",""STR"",""STR""));"	assertNotNull(result);	65.1786139011383	0	1	1	0	0
1	0	nidi3/graphviz-java	FillStyleTest	zigzag	"assertEquals(map(""STR"",""STR""),FillStyle.zigzag().values);"	assertNotNull(z);	98.45481181144714	0	1	1	0	0
	1	/	FillStyleTest	zigzag	"assertEquals(map(""STR"",""STR""),FillStyle.zigzag().values);"	assertNotNull(Zigzag.zigzag());	105.01498079299927	0	1	1	0	0
	2	/	FillStyleTest	zigzag	"assertEquals(map(""STR"",""STR""),FillStyle.zigzag().values);"	assertEquals(newZigzag(),FOCAL.zigzag());	59.65174579620361	0	1	1	0	0
	3	/	FillStyleTest	zigzag	"assertEquals(map(""STR"",""STR""),FillStyle.zigzag().values);"	assertTrue(FOCAL.zigzag()instanceofguru.nidi.graphviz.rough.Zigzag);	101.23199415206909	0	1	1	0	0
	4	/	FillStyleTest	zigzag	"assertEquals(map(""STR"",""STR""),FillStyle.zigzag().values);"	assertFalse(newFillStyleTest().zigzag()==null);	80.68207383155823	0	1	1	0	0
	5	/	FillStyleTest	zigzag	"assertEquals(map(""STR"",""STR""),FillStyle.zigzag().values);"	assertNotNull(zigzag());	79.54046392440796	0	1	1	0	0
	6	/	FillStyleTest	zigzag	"assertEquals(map(""STR"",""STR""),FillStyle.zigzag().values);"	assertNotNull(newZigzag());	85.93517017364502	0	1	1	0	0
	8	/	FillStyleTest	zigzag	"assertEquals(map(""STR"",""STR""),FillStyle.zigzag().values);"	assertNotEquals(expectedValue,actualValue);	54.79484272003174	0	1	1	0	0
	10	/	FillStyleTest	zigzag	"assertEquals(map(""STR"",""STR""),FillStyle.zigzag().values);"	"assertNotNull(""<focal_method_call>());"	74.47234082221985	0	1	1	0	0
	11	/	FillStyleTest	zigzag	"assertEquals(map(""STR"",""STR""),FillStyle.zigzag().values);"	???;	98.5289101600647	0	1	1	0	0
	12	/	FillStyleTest	zigzag	"assertEquals(map(""STR"",""STR""),FillStyle.zigzag().values);"	assertNotNull(Zigzag.zigzag());	178.48077178001404	0	1	1	0	0
	17	/	FillStyleTest	zigzag	"assertEquals(map(""STR"",""STR""),FillStyle.zigzag().values);"	assertEquals(expectedValue,actualValue);	31.827364683151245	0	1	1	0	0
