TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Time	Corr	Incorr	BuildErr	RunErr	TestFailure
1	2	/	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	"assertNotNull(""STR"",webSocketImpl);"	assertEquals(webSocketAdapter,webSocketServerFactory.createWebSocket(webSocketAdapter,newDraft_6455()).getAdapter());	45.42904329299927	0	1	1	0	0
0	0	redraiment/jactiverecord	SeqTest	testJoinDelimiterNull	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR"",""STR""),null));"	"assertEquals(""STR"",Seq.join(newArrayList<>(),""STR""));"	56.824788093566895	0	1	1	0	0
	1	/	SeqTest	testJoinDelimiterNull	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR"",""STR""),null));"	"assertEquals(""STR"",TestJoinDelimiterNull.Scacola_Version3_results18.list_join_normal_string(Arrays.asList(""STR"",""STR""),""STR""));"	84.43129396438599	0	1	1	0	0
	2	/	SeqTest	testJoinDelimiterNull	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR"",""STR""),null));"	"assertTrue(FOCAL.join(newArrayList<>(),""STR"").isEmpty());"	37.405843019485474	0	1	1	0	0
	3	/	SeqTest	testJoinDelimiterNull	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR"",""STR""),null));"	"assertEquals(""STR"",SeqTest.join(Arrays.asList(""STR"",""STR""),""STR""));"	51.98995900154114	0	1	1	0	0
	4	/	SeqTest	testJoinDelimiterNull	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR"",""STR""),null));"	"assertFalse(FocalClass.join(Arrays.asList(""STR"",""STR""),""STR"").isEmpty());"	34.750890016555786	0	1	1	0	0
0	0	adlnet/jxapi	ScoreTest	testSetRaw	assertEquals(expected,actual,0);	assertEquals(expected,actual);	41.117403984069824	0	1	1	0	0
	1	/	ScoreTest	testSetRaw	assertEquals(expected,actual,0);	assertEquals(expected,actual);	41.542344093322754	0	1	1	0	0
	5	/	ScoreTest	testSetRaw	assertEquals(expected,actual,0);	assertThat(actual).isEqualTo(expected);	44.29214000701904	0	1	1	0	0
	6	/	ScoreTest	testSetRaw	assertEquals(expected,actual,0);	assertEquals(expected,actual);	48.59696102142334	0	1	1	0	0
2	5	/	ResultTest	testGetDuration	assertNotNull(actual);	assertNotEquals(expected,actual);	35.919243812561035	0	1	1	0	0
	11	/	ResultTest	testGetDuration	assertNotNull(actual);	assertFalse(expected.equals(actual));	36.73584723472595	0	1	1	0	0
0	0	open-korean-text/open-korean-text	OpenKoreanProcessorJavaTest	testNormalize	"assertEquals(""STR"",OpenKoreanTextProcessorJava.normalize(""STR""));"	"assertEquals(""STR"",result.toString());"	264.7418222427368	0	1	1	0	0
	1	/	OpenKoreanProcessorJavaTest	testNormalize	"assertEquals(""STR"",OpenKoreanTextProcessorJava.normalize(""STR""));"	???;	163.96448469161987	0	1	1	0	0
	2	/	OpenKoreanProcessorJavaTest	testNormalize	"assertEquals(""STR"",OpenKoreanTextProcessorJava.normalize(""STR""));"	"assertNotNull(FOCAL(""STR""));"	218.21862602233887	0	1	1	0	0
	3	/	OpenKoreanProcessorJavaTest	testNormalize	"assertEquals(""STR"",OpenKoreanTextProcessorJava.normalize(""STR""));"	"assertNotNull(FOCAL.normalize(""STR""));"	211.4709177017212	0	1	1	0	0
	6	/	OpenKoreanProcessorJavaTest	testNormalize	"assertEquals(""STR"",OpenKoreanTextProcessorJava.normalize(""STR""));"	assertEquals(expected_normalized_text,OpenKoreanTextProcessor.normalize(your_example_text_here).toString().trim());	219.73700499534607	0	1	1	0	0
	12	/	OpenKoreanProcessorJavaTest	testNormalize	"assertEquals(""STR"",OpenKoreanTextProcessorJava.normalize(""STR""));"	"assertNotEquals(""STR"",normalize(""STR""));"	319.5015940666199	0	1	1	0	0
	15	/	OpenKoreanProcessorJavaTest	testNormalize	"assertEquals(""STR"",OpenKoreanTextProcessorJava.normalize(""STR""));"	"assertEquals(""STR"",OpenKoreanTextProcessor.normalize(""STR"").toString());"	222.4283802509308	0	1	1	0	0
	19	/	OpenKoreanProcessorJavaTest	testNormalize	"assertEquals(""STR"",OpenKoreanTextProcessorJava.normalize(""STR""));"	assertEquals(expected.substring(0,minLength),actual.substring(0,minLength));	220.13688278198242	0	1	1	0	0
	21	/	OpenKoreanProcessorJavaTest	testNormalize	"assertEquals(""STR"",OpenKoreanTextProcessorJava.normalize(""STR""));"	"assertEquals(""STR"",OpenKoreanTextProcessor.normalize(""STR"").toString().trim());"	224.724702835083	0	1	1	0	0
	22	/	OpenKoreanProcessorJavaTest	testNormalize	"assertEquals(""STR"",OpenKoreanTextProcessorJava.normalize(""STR""));"	"assertEquals(""STR"",OpenKoreanTextProcessor.normalize(""STR"").toString().trim());"	228.82514905929565	0	1	1	0	0
