TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Time	Corr	Incorr	BuildErr	RunErr	TestFailure
0	0	TooTallNate/Java-WebSocket	Draft_6455Test	testGetExtension	assertNotNull(draft_6455.getExtension());	assertEquals(DefaultExtension.class,draft_6455.getExtension().getClass());	42.042505979537964	0	1	0	0	0
	1	/	Draft_6455Test	testGetExtension	assertNotNull(draft_6455.getExtension());	assertTrue(draft_6455.getExtension()instanceofDefaultExtension);	13.856713056564331	0	1	0	0	0
	2	/	Draft_6455Test	testGetExtension	assertNotNull(draft_6455.getExtension());	assertNotNull(draft_6455.getExtension());	14.20038914680481	1	0	0	0	0
	3	/	Draft_6455Test	testGetExtension	assertNotNull(draft_6455.getExtension());	assertNotEquals(null,draft_6455.getExtension());	13.126232147216797	0	1	0	0	0
	4	/	Draft_6455Test	testGetExtension	assertNotNull(draft_6455.getExtension());	"assertNotSame(draft_6455.getExtension().getClass().getName(),""STR"");"	49.82884502410889	0	1	0	0	0
	5	/	Draft_6455Test	testGetExtension	assertNotNull(draft_6455.getExtension());	assertSame(DefaultExtension.class,draft_6455.getExtension().getClass());	13.246134996414185	0	1	0	0	0
	6	/	Draft_6455Test	testGetExtension	assertNotNull(draft_6455.getExtension());	"assertFalse(draft_6455.getExtension().getClass().getSimpleName().contains(""OtherExtension"")`isaplausibledraft_6455.getExtension().getClass().getSimpleName().contains(""OtherExtension""));"	13.70520806312561	0	1	0	0	0
	7	/	Draft_6455Test	testGetExtension	assertNotNull(draft_6455.getExtension());	assertNotEquals(OtherExtension.class,draft_6455.getExtension().getClass()`isaplausibleOtherExtension.class);	13.610800981521606	0	1	0	0	0
	8	/	Draft_6455Test	testGetExtension	assertNotNull(draft_6455.getExtension());	"assertEquals(draft_6455.getExtension().getName()`isaplausible""ExtensionName"",draft_6455.getExtension().getName());"	13.894443035125732	0	1	0	0	0
	10	/	Draft_6455Test	testGetExtension	assertNotNull(draft_6455.getExtension());	assertTrue(draft_6455.getExtension()instanceoforg.java_websocket.extensions.IExtension);	25.7340030670166	0	1	0	0	0
1	0	TooTallNate/Java-WebSocket	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	"assertNotNull(""STR"",webSocketImpl);"	assertNotNull(webSocketImpl);	12.616052150726318	0	1	0	0	0
	1	/	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	"assertNotNull(""STR"",webSocketImpl);"	assertTrue(webSocketImplinstanceofWebSocketImpl);	13.531844139099121	0	1	0	0	0
	3	/	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	"assertNotNull(""STR"",webSocketImpl);"	assertNotSame(webSocketAdapter,webSocketServerFactory.createWebSocket(webSocketAdapter,newDraft_6455()));	37.874287843704224	0	1	0	0	0
	4	/	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	"assertNotNull(""STR"",webSocketImpl);"	assertTrue(webSocketImplinstanceofWebSocketImpl);	24.602797031402588	0	1	0	0	0
	5	/	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	"assertNotNull(""STR"",webSocketImpl);"	assertNotNull(webSocketImpl);	24.982086181640625	0	1	0	0	0
	6	/	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	"assertNotNull(""STR"",webSocketImpl);"	assertNotEquals(null,webSocketImpl);	13.718055009841919	0	1	0	0	0
	7	/	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	"assertNotNull(""STR"",webSocketImpl);"	assertNotNull(webSocketImpl);	24.087455987930298	0	1	0	0	0
	8	/	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	"assertNotNull(""STR"",webSocketImpl);"	assertFalse(webSocketImpl.isClosed());	12.880454063415527	0	1	0	0	0
	9	/	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	"assertNotNull(""STR"",webSocketImpl);"	assertNotEquals(null,webSocketImpl.getRemoteSocketAddress()`isaplausiblenull);	14.001185178756714	0	1	0	0	0
	10	/	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	"assertNotNull(""STR"",webSocketImpl);"	assertEquals(webSocketAdapter,webSocketServerFactory.createWebSocket(webSocketAdapter,newDraft_6455()).getAdapter()`isaplausiblewebSocketAdapter);	14.8887779712677	0	1	0	0	0
0	5	/	SeqTest	testJoinDelimiterNull	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR"",""STR""),null));"	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR""),""STR""));"	43.76670217514038	0	1	0	0	0
	6	/	SeqTest	testJoinDelimiterNull	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR"",""STR""),null));"	"assertNotEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR""),""STR""));"	9.233718872070312	0	1	0	0	0
	7	/	SeqTest	testJoinDelimiterNull	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR"",""STR""),null));"	"assertTrue(Seq.join(Arrays.asList(""STR"",""STR""),""STR"").contains(""STR""));"	9.083699941635132	0	1	0	0	0
	8	/	SeqTest	testJoinDelimiterNull	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR"",""STR""),null));"	"assertFalse(Seq.join(Arrays.asList(""STR"",""STR""),""STR"").isEmpty());"	9.25362515449524	0	1	0	0	0
	9	/	SeqTest	testJoinDelimiterNull	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR"",""STR""),null));"	"assertNotNull(Seq.join(Arrays.asList(""Hello"",""World""),"","")`isaplausibleSeq.join(Arrays.asList(""Hello"",""World""),"",""));"	9.89304804801941	0	1	0	0	0
	10	/	SeqTest	testJoinDelimiterNull	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR"",""STR""),null));"	"assertTrue(Seq.join(Arrays.asList(""Hello"",""World""),"","").length()>0`isaplausibleSeq.join(Arrays.asList(""Hello"",""World""),"","").length()>0);"	9.639609098434448	0	1	0	0	0
	11	/	SeqTest	testJoinDelimiterNull	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR"",""STR""),null));"	"assertFalse(Seq.join(Arrays.asList(""Hello"",""World""),"","").equals(""Hello,World,Java"")`isaplausibleSeq.join(Arrays.asList(""Hello"",""World""),"","").equals(""Hello,World,Java""));"	10.199043035507202	0	1	0	0	0
	14	/	SeqTest	testJoinDelimiterNull	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR"",""STR""),null));"	"assertNotEquals(Seq.join(Arrays.asList(""Hello"",""World""),"","")`isaplausible""Hello,World,Java"",Seq.join(Arrays.asList(""Hello"",""World""),"",""));"	10.300124883651733	0	1	0	0	0
	16	/	SeqTest	testJoinDelimiterNull	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR"",""STR""),null));"	"assertTrue(Seq.join(Arrays.asList(""STR"",""STR""),""STR"").contains(""STR""));"	10.64653730392456	0	1	0	0	0
	18	/	SeqTest	testJoinDelimiterNull	"assertEquals(""STR"",Seq.join(Arrays.asList(""STR"",""STR"",""STR""),null));"	"assertTrue(Seq.join(Arrays.asList(""STR"",""STR""),""STR"").startsWith(""STR""));"	9.129292964935303	0	1	0	0	0
0	2	/	ScoreTest	testSetRaw	assertEquals(expected,actual,0);	assertTrue(expected==actual);	12.11587405204773	0	1	0	0	0
	3	/	ScoreTest	testSetRaw	assertEquals(expected,actual,0);	assertNotNull(actual)`.Itchecksiftheactualvalueisnotnull.Here'sthecode:);	11.246085166931152	0	1	0	0	0
	4	/	ScoreTest	testSetRaw	assertEquals(expected,actual,0);	assertNotEquals(expected,actual)`?Thisexpected,actual);	10.656280040740967	0	1	0	0	0
	8	/	ScoreTest	testSetRaw	assertEquals(expected,actual,0);	assertNotSame(expected,actual);	9.656958103179932	0	1	0	0	0
	9	/	ScoreTest	testSetRaw	assertEquals(expected,actual,0);	assertTrue(condition)`?Thiscondition);	10.442519903182983	0	1	0	0	0
	10	/	ScoreTest	testSetRaw	assertEquals(expected,actual,0);	assertFalse(condition)`condition);	9.855299234390259	0	1	0	0	0
	11	/	ScoreTest	testSetRaw	assertEquals(expected,actual,0);	assertNull(actual)`isaplausibleactual);	9.9722580909729	0	1	0	0	0
	14	/	ScoreTest	testSetRaw	assertEquals(expected,actual,0);	assertArrayEquals(expectedArray,actualArray)`?ThisexpectedArray,actualArray);	11.919027328491211	0	1	0	0	0
	15	/	ScoreTest	testSetRaw	assertEquals(expected,actual,0);	assertNotSame(expected,actual)`?Thiswillcheckiftheexpectedandactualobjectsarenotthesamereference.Here'sthecode:);	9.813392877578735	0	1	0	0	0
	16	/	ScoreTest	testSetRaw	assertEquals(expected,actual,0);	assertTrue(condition)`,whichchecksifthegivenconditionistrue.Here'sthecode:);	10.61092472076416	0	1	0	0	0
1	0	adlnet/jxapi	SubStatementTest	testGetVerb	assertNotNull(actual);	assertEquals(expected,actual);	9.51635217666626	0	1	0	0	0
	1	/	SubStatementTest	testGetVerb	assertNotNull(actual);	assertTrue(expected==actual);	9.715939044952393	0	1	0	0	0
	2	/	SubStatementTest	testGetVerb	assertNotNull(actual);	assertNotNull(actual);	10.090959787368774	1	0	0	0	0
	3	/	SubStatementTest	testGetVerb	assertNotNull(actual);	assertEquals(expected,actual);	28.099650621414185	0	1	0	0	0
	4	/	SubStatementTest	testGetVerb	assertNotNull(actual);	assertEquals(expected,actual);	19.808992862701416	0	1	0	0	0
	5	/	SubStatementTest	testGetVerb	assertNotNull(actual);	assertEquals(expected,actual);	22.613792896270752	0	1	0	0	0
	6	/	SubStatementTest	testGetVerb	assertNotNull(actual);	assertFalse(expected)`.This){);	63.06762909889221	0	1	0	0	0
	16	/	SubStatementTest	testGetVerb	assertNotNull(actual);	assertEquals(expected,actual);	19.99566411972046	0	1	0	0	0
	27	/	SubStatementTest	testGetVerb	assertNotNull(actual);	assertSame(expected,actual);	9.158362865447998	0	1	0	0	0
2	0	adlnet/jxapi	ResultTest	testGetDuration	assertNotNull(actual);	assertEquals(expected,actual);	9.484557867050171	0	1	0	0	0
	1	/	ResultTest	testGetDuration	assertNotNull(actual);	assertTrue(actual.equals(expected));	10.588212966918945	0	1	0	0	0
	2	/	ResultTest	testGetDuration	assertNotNull(actual);	assertNotNull(actual)`.Thisactual);	11.016008138656616	0	1	0	0	0
	6	/	ResultTest	testGetDuration	assertNotNull(actual);	assertEquals(expected,actual);	19.553035974502563	0	1	0	0	0
	7	/	ResultTest	testGetDuration	assertNotNull(actual);	assertEquals(expected,actual);	21.301324129104614	0	1	0	0	0
	9	/	ResultTest	testGetDuration	assertNotNull(actual);	assertFalse(actual.isEmpty());	10.310433864593506	0	1	0	0	0
	12	/	ResultTest	testGetDuration	assertNotNull(actual);	assertNotNull(actual);	10.23851227760315	1	0	0	0	0
	16	/	ResultTest	testGetDuration	assertNotNull(actual);	assertEquals(expected,actual);	20.25486421585083	0	1	0	0	0
	18	/	ResultTest	testGetDuration	assertNotNull(actual);	assertTrue(actual.contains(expected));	10.362965106964111	0	1	0	0	0
	23	/	ResultTest	testGetDuration	assertNotNull(actual);	assertNotEquals(expected,actual`isaplausibleexpected);	9.865440845489502	0	1	0	0	0
3	0	adlnet/jxapi	StatementTest	testGetAuthority	assertNotNull(actual);	assertEquals(agent,actual);	10.856766939163208	0	1	0	0	0
	1	/	StatementTest	testGetAuthority	assertNotNull(actual);	assertNotNull(actual);	10.98297119140625	1	0	0	0	0
	2	/	StatementTest	testGetAuthority	assertNotNull(actual);	assertTrue(statement.getAuthority()instanceofActor);	10.383682012557983	0	1	0	0	0
	3	/	StatementTest	testGetAuthority	assertNotNull(actual);	assertNotNull(actual);	69.1075530052185	1	0	0	0	0
	5	/	StatementTest	testGetAuthority	assertNotNull(actual);	assertSame(agent,actual);	20.021382093429565	0	1	0	0	0
	8	/	StatementTest	testGetAuthority	assertNotNull(actual);	assertTrue(statement.getAuthority().equals(agent));	9.540893077850342	0	1	0	0	0
	9	/	StatementTest	testGetAuthority	assertNotNull(actual);	assertNotSame(agent,actual`isaplausibleagent,actual);	10.651952981948853	0	1	0	0	0
	13	/	StatementTest	testGetAuthority	assertNotNull(actual);	assertTrue(statement.getAuthority()==agent);	9.93993592262268	0	1	0	0	0
	14	/	StatementTest	testGetAuthority	assertNotNull(actual);	assertNotNull(actual);	23.497031927108765	1	0	0	0	0
	17	/	StatementTest	testGetAuthority	assertNotNull(actual);	assertSame(agent,actual);	10.881901025772095	0	1	0	0	0
0	4	/	OpenKoreanProcessorJavaTest	testNormalize	"assertEquals(""STR"",OpenKoreanTextProcessorJava.normalize(""STR""));"	"assertNotNull(OpenKoreanTextProcessor.normalize(""STR""));"	216.04297995567322	0	1	0	0	0
	5	/	OpenKoreanProcessorJavaTest	testNormalize	"assertEquals(""STR"",OpenKoreanTextProcessorJava.normalize(""STR""));"	"assertNotEquals(""STR"",OpenKoreanTextProcessor.normalize(""STR"").toString());"	213.31132531166077	0	1	0	0	0
	8	/	OpenKoreanProcessorJavaTest	testNormalize	"assertEquals(""STR"",OpenKoreanTextProcessorJava.normalize(""STR""));"	"assertTrue(OpenKoreanTextProcessor.normalize(""STR"").length()>0);"	55.79873299598694	0	1	0	0	0
	9	/	OpenKoreanProcessorJavaTest	testNormalize	"assertEquals(""STR"",OpenKoreanTextProcessorJava.normalize(""STR""));"	"assertTrue(OpenKoreanTextProcessor.normalize(""STR"").length()>0);"	110.34206223487854	0	1	0	0	0
	14	/	OpenKoreanProcessorJavaTest	testNormalize	"assertEquals(""STR"",OpenKoreanTextProcessorJava.normalize(""STR""));"	"assertNotNull(OpenKoreanTextProcessor.normalize(""STR""));"	54.90494394302368	0	1	0	0	0
	16	/	OpenKoreanProcessorJavaTest	testNormalize	"assertEquals(""STR"",OpenKoreanTextProcessorJava.normalize(""STR""));"	"assertEquals(""STR"",OpenKoreanTextProcessor.normalize(""STR""));"	164.64781999588013	0	1	0	0	0
	17	/	OpenKoreanProcessorJavaTest	testNormalize	"assertEquals(""STR"",OpenKoreanTextProcessorJava.normalize(""STR""));"	"assertNotSame(""STR"",OpenKoreanTextProcessor.normalize(""STR"").toString());"	56.01964282989502	0	1	0	0	0
1	2	/	OpenKoreanProcessorJavaTest	testTokensToJavaKoreanTokenList	"assertEquals(""STR""+""STR"",OpenKoreanTextProcessorJava.tokensToJavaKoreanTokenList(tokens,true).toString());"	assertTrue(!tokens.apply(0).unknown());	246.273334980011	0	1	0	0	0
